,0,1,2,3,4,5,6,7,8,9,10
701,1331885092969406465,1307615293531799553,indonesiaglobe.co,indonesia_globe,,2020-09-20 09:39:53,1,177,False,2020-11-26 08:58:46,"Ratusan sepatu diletakkan saat aksi diam 500 langkah awal sahkan RUU PKS di depan Gedung DPR RI, https://t.co/fhDUQbxIc3"
702,1331884121694502912,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 08:54:54,"[BREAKING] ""Berdasarkan komunikasi kami kepada seluruh fraksi, semua mendukung RUU PKS segera diselesaikan. Seluruh surat-surat yang disampaikan hari ini akan jadi bagian dari kajian kami untuk menyempurnakan RUU PKS dalam prosesnya nanti."""
703,1331884012604801026,1286622711087734787,ècca.,ilymeowgi,she/her ,2020-07-24 11:22:22,349,582,False,2020-11-26 08:54:28,..........sebenernya lu paham ga c ruu pks tu ap..... plus tu pake akun bem yaalla apa ga takut nama univ lu jd jele............ https://t.co/2emcjVfr91
704,1331883923744296961,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 08:54:07,"[BREAKING] ""Jika Badan Musyawarah dan Pimpinan 
@DPR_RI menyepakati RUU PKS, saya pastikan tahun depan akan bisa kami selesaikan. Bukan hanya perjuangan kawan-kawan, semua anggota DPR juga tentu tidak ingin ada yang jadi korban kekerasan seksual lagi."""
705,1331883880572284928,444339974,ar 生,arbchaan,D9,2011-12-23 04:50:40,1508,922,False,2020-11-26 08:53:56,"@tubirfess Ga kaget sih, soalnya emang beberapa BEM ada yg nolak RUU PKS."
706,1331883469291487236,46647466,𝙈𝙗𝙖𝙝 𝙆𝙪𝙣𝙜 👽,CakBambangelf,INNOVATOPIA,2009-06-12 13:11:29,33225,1286,False,2020-11-26 08:52:18,Sikap Mbak @nadlifah9 dan @FraksiPKB : RUU Penghapusan Kekerasan Seksual (RUU PKS) harus masuk Prolegnas dan disahkan.. https://t.co/9xl6D2XVVK
707,1331882510473592833,748174699201363968,Muhammad Anjas Asyari,anjas_asyari1,Bandung,2016-06-29 15:22:03,220,1276,False,2020-11-26 08:48:30,@tubirfess Dari dulu bem  pada nolak ruu pks
708,1331882313680973825,1066654118922473472,AKUN INI DIJUAL,tatalattee,Semarang,2018-11-25 11:25:34,3036,437,False,2020-11-26 08:47:43,@tubirfess coba kamu jadi perempuan trus korban kekerasan pelecehan. apa masih bisa ngomong tolak RUU PKS :)
709,1331881862097031169,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 08:45:55,"[BREAKING] ""Memberi perlindungan dan keadilan bagi korban kekerasan seksual adalah sesuatu yang pasti akan kami lakukan, dan itu yang akan jadi fokus materi RUU PKS."""
710,1331881476737036289,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 08:44:23,"[BREAKING] ""Kami prihatin terhadap penyintas kekerasan seksual seperti Amy Fitria dan berharap RUU PKS dapat memberi perlindungan dan keadilan untuk korban. Saya ingin sampaikan bahwa semua fraksi DPR bersepakat RUU PKS insyaAllah masuk Prolegnas 2021."""
711,1331881411901460481,1078300055457550336,"oji dulu, skrg, slmnya",samyangboys,es teler depan gang,2018-12-27 14:42:21,124,210,False,2020-11-26 08:44:08,"@menjadibucin @tubirfess ini kak katanya, tapi aku juga gatau sih, tetap dukung ruu pks aja dulu https://t.co/AecW8AxUvk"
712,1331881410215378944,1533693158,V̶ ̶E̶ ̶Y̶,gausahpamer,,2013-06-20 11:38:55,74,63,False,2020-11-26 08:44:08,@tubirfess Ini apa sih? Mereka paham ga sih seberapa pentingnya ruu pks? Apa jangan jangan sengaja biar ada yg ga dihukum kalo ngelakuin tindak kekerasan seksual?
713,1331880784844623872,387528817,Reyhan,reyhan2f,,2011-10-09 06:50:07,616,1570,False,2020-11-26 08:41:38,@tubirfess Kok kaget sih? Dri dulu BEM juga udh banyak yg nolak RUU PKS kok
714,1331879678689169408,860506396214743045,ᴅᴀɴ♕🌌,olixgen,dan! | cyber acc,2017-05-05 14:48:07,853,970,False,2020-11-26 08:37:15,@tubirfess mereka sebenernya paham gunanya RUU PKS ga si....
715,1331879272089145345,346338324,Alex kurniawan,Alexkurkur,Indonesia,2011-08-01 03:19:42,210,193,False,2020-11-26 08:35:38,"@tirta_hudhi Bajingan, semoga dengan ini pemerintah makin melek untuk ruu pks."
716,1331878658303090688,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 08:33:11,"[BREAKING] ""7.472 peserta yang menulis lebih dari 11.000 surat, dan 3.352 surat untuk RUU PKS akan dimasukkan dalam pertimbangan saat Baleg ditugaskan bahas RUU PKS pada rapat besok."""
717,1331877887759118336,865777701671415808,Tubirfess,tubirfess,tubirfess@gmail.com,2017-05-20 03:54:24,447622,1364,False,2020-11-26 08:30:08,"2beer! Fck their ""hidup perempuan indonesia"" statement! Mereka aja menolak RUU PKS. Kan munafik jadinya, lama2 bakal ada organisasi oposisi di salah satu kampus.

Katanya RUU PKS gak sesuai dgn adat... (gak mau nyebutin adat yg mana, SARA soalnya, pikirin sendiri kalo tahu). https://t.co/Z9JKhqjHm9"
718,1331877461089402882,1521159020,Magdalene,magdaleneid,Jakarta,2013-06-16 04:16:07,70434,332,True,2020-11-26 08:28:26,"Pembahasan RUU PKS ditangguhkan DPR dengan alasan 'sulit'. Padahal, RUU ini mendesak untuk segera disahkan karena maraknya kasus kekerasan seksual yang masih belum terjerat hukum."
719,1331877329627332608,829366551446818816,Asumsi,asumsico,Jakarta Capital Region,2017-02-08 16:29:29,203202,3,False,2020-11-26 08:27:55,"RUU Ketahanan Keluarga kembali dibahas DPR. Fraksi PKS selaku pengusul bilang kalau RUU ini dibutuhkan supaya pemerintah bisa hadir di ranah keluarga, utamanya memfasilitasi keluarga-keluarga yang rentan memiliki masalah.

Hmm, seberapa urgen sih ini? 🤔
https://t.co/JuGurFxX9N"
720,1331877007374749696,1137227060416356352,Arief Setiawan II,Nitro_Foxit,"Kota Tangerang, Banten",2019-06-08 05:17:14,75,249,False,2020-11-26 08:26:38,"@bukajasagambar @tubirfess Lbh dr 4 thn PKS &amp; FPI gencar lakukan provokasi bhw isi RUU PKS liberal, pro zina, seks bebas, &amp; LGBT, shg harus ditolak. Tiba2 kini ngaku blm baca drafnya. Terus yg selama ini mrk persoalkan draf RUU atau kitab fiksi? Ah, modus tipu2 mrk serupa dgn @ustadtengkuzul

#SahkanRUUPKS"
721,1331875615725678594,1123962220843552770,🔥|COMMISSION (still) OPEN|🔥,bukajasagambar,Bumi 🌎,2019-05-02 14:47:30,27,88,False,2020-11-26 08:21:06,"@tubirfess Same energy, pernah debat sama temen yang nolak ruu PKS setelah dapet brainwash di organisasi:
Ditelan mentah-mentah tanpa baca draft uu nya:'"
722,1331874447700021251,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 08:16:28,"[BREAKING] Supratman Andi Agtas, Ketua Baleg @DPR_RI: ""Saya mengapresiasi audiensi ini sebagai inovasi jalan menyampaikan aspirasi ke lembaga pembuat kebijakan di tengah pandemi. Seluruh fraksi di DPR sebenarnya bersepakat agar RUU PKS segera diselesaikan."" https://t.co/05QZHWcB0Q"
723,1331872639002890241,1074882124019249152,wanna go to Rome??,romaaropel,24/7,2018-12-18 04:20:43,67,186,False,2020-11-26 08:09:16,mungkin bemkmyunan menolak ruu ini karna nama ruu nya ruu pks
724,1331871592792506368,976106316660752385,WHO AM I?,THEKAAAKAA,"Bekasi Timur, Indonesia",2018-03-20 14:40:55,312,1478,False,2020-11-26 08:05:07,Najjissss katanya dukung perempuan tapi nolak² ruu pks dasar badut 🤡🗿 https://t.co/3ZGOrKADOq
725,1331871284574056449,1205343491485646848,✜Qeta🎨🎬/kinda ia,squirrelbaee,+×+,2019-12-13 04:27:57,797,875,False,2020-11-26 08:03:53,"Hai kak mau tanya, ruu pks juga termasuk di materi kbgo kah? kebetulan aku baru belajar tentang kbgo mohon bantuannya😊🙏 https://t.co/K87Loqqp9z"
726,1331870794125754370,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 08:01:56,"[BREAKING] ""Di situasi pandemi ini pun, kekerasan seksual di ranah privat bisa semakin membutuk, karena itulah pengesahan RUU PKS semakin urgen."" kata Lala."
727,1331870672952279040,1137227060416356352,Arief Setiawan II,Nitro_Foxit,"Kota Tangerang, Banten",2019-06-08 05:17:14,75,249,False,2020-11-26 08:01:28,"@andalasfess Yg bikin tagar #UnandTolakRUUPKS itu sudah pasti kaum penyembah baliho habib mesum, tdk mewakili mayoritas mahasiswa Unand. Mereka takut kalau RUU PKS disahkan, itu akan menjerat @HabibRizieq_ID mesum yg mereka banggakan"
728,1331869935400677377,1137227060416356352,Arief Setiawan II,Nitro_Foxit,"Kota Tangerang, Banten",2019-06-08 05:17:14,75,249,False,2020-11-26 07:58:32,"@andalasfess Yg bikin tagar #UnandTolakRUUPKS itu sudah pasti kaum penyembah baliho habib mesum, tdk mewakili mayoritas mahasiswa @UnandOfficial. Mereka takut kalau RUU PKS disahkan, itu akan menjerat @HabibRizieq_ID mesum yg mereka banggakan"
729,1331869816567697408,68930552,Media Indonesia,mediaindonesia,Jakarta - Indonesia,2009-08-26 08:17:20,1468753,81,True,2020-11-26 07:58:03,Situasi Covid-19 ini semakin memperlihatkan urgensi produk kebijakan yang berpihak pada perempuan. Pengesahan RUU Penghapusan Kekerasan Perempuan (PKS) dinilai sebagai kebutuhan.   https://t.co/abQAdRJ0b2
730,1331869440808427527,1137227060416356352,Arief Setiawan II,Nitro_Foxit,"Kota Tangerang, Banten",2019-06-08 05:17:14,75,249,False,2020-11-26 07:56:34,@bemkmunand Knp #UnandTolakRUUPKS? Jelas mereka adlh kaum penyembah baliho habib mesum. Takut RUU PKS disahkan krn itu akan menjerat @HabibRizieq_ID mesum yg mereka banggakan
731,1331869094715428872,1137227060416356352,Arief Setiawan II,Nitro_Foxit,"Kota Tangerang, Banten",2019-06-08 05:17:14,75,249,False,2020-11-26 07:55:11,@bemkmunand Kaum penyembah baliho habib mesum mana mungkin mendukung RUU PKS yg akan menjerat @HabibRizieq_ID mesum yg mereka banggakan
732,1331868002631917568,1068831004012367873,cel kk,sistaakunt,+62,2018-12-01 11:35:44,104,131,False,2020-11-26 07:50:51,"Bawa nama instansi padahal ga semuanya kontra 🙃
Maaf y bem, aku pro ruu pks"
733,1331866184627539968,837132972,umi,umisalnya,"Bandung, Indonesia",2012-09-21 06:22:18,358,334,False,2020-11-26 07:43:37,@Azzfadella @tubirfess nih ada dr pihak komnas perempuan masalah miskonsepsi ruu pks https://t.co/TwHJOkhdHh
734,1331864572249001985,1077998369329491969,ramzy,muliawanramzy,Padang,2018-12-26 18:43:34,715,710,False,2020-11-26 07:37:13,"@blubukss Ya kalau UU biasa kan ada badan ini lembaga anu yang bisa dibuat tender proyek ngab, RUU PKS ini gak ada"
735,1331863983985311745,388190238,IDN Times,idntimes,,2011-10-10 10:25:12,404739,284,True,2020-11-26 07:34:53,"RUU PKS didukung lima fraksi, akankah disahkan di 2021? https://t.co/EvQMKryMUb"
736,1331863146915532800,228184115,Nando Dei Rahman,Nandoderrr,Tangsel,2010-12-19 00:08:41,657,712,False,2020-11-26 07:31:33,"@andalasfess Aku bem km unand, tapi.... rebel dikit jadi aku pro sama ruu pks, wkkwkwkw mau jelasin sistem kerja di bem km unand, tapi gimana gitu yaaa"
737,1331862554558140416,1144442552562507776,Uda Pa'ik,uda_paik,"Sumatera Barat, Indonesia",2019-06-28 03:09:02,102,134,False,2020-11-26 07:29:12,"Padahal RUU PKS sejatinya muncul karna permasalahan terhadap perlindungan perempuan,kasus kekerasan seksual terus meningkat. Hal itu tentu menjadi urgensi. Setiap demo pasti selalu ada ""Hidup Perempuan Indonesia"". Trus bagi mereka yang menolak,mikir nya kaya gimana??"
738,1331862093289512962,1235464771333279745,unandfess | on,andalasfess,"Kota Padang, Sumatera Barat",2020-03-05 07:18:57,4551,486,False,2020-11-26 07:27:22,"kenapa harus seperti itu? Apakah ada survei nya atau gimana? Ada loh mahasiswa/i juga yang pro ruu pks itu, jangan asal giring opini publik aja"
739,1331861562835886083,1320246782694023168,ruru,alpacapiuw,"akun random, berkeluh kesah.",2020-10-25 06:12:21,403,436,False,2020-11-26 07:25:16,"@tubirfess maksud temenmu apa si nder? ""hidup perempuan Indonesia"" tapi ko malah tolak ruu pks?"
740,1331861087675772930,1144442552562507776,Uda Pa'ik,uda_paik,"Sumatera Barat, Indonesia",2019-06-28 03:09:02,102,134,False,2020-11-26 07:23:22,Ingat waktu awal tahun 2019 RUU PKS sempat di demo karna di anggap Pro-zina. Sekarang hal yang sama di ungkit lagi di salah satu kampus besar di Sumatera.
741,1331859244694466561,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 07:16:03,"[BREAKING] Wahyu Nara, penulis surat PENA, menyampaikan desakannya akan perlindungan dan keadilan bagi korban kekerasan seksual melalui RUU PKS. Wahyu juga menyuarakan kesulitannya dan kawan-kawannya mengakses layanan perlindungan sebagai pekerja migran asal Indonesia."
742,1331858972005998592,1062248890664050688,👀,grrrlpwrrrr,,2018-11-13 07:40:45,111,172,False,2020-11-26 07:14:58,apaan si kok malah ngomentari cerita yg dijelasin sm panelis lain karena terlalu menyudutkan suatu kelompok(?????) padahal yg jadi fokus adalah sikap pemerintah thd RUU PKS😤
743,1331858968017190913,2911695960,Vayn Larsa,LarsaVayn,,2014-11-27 09:45:16,3,82,False,2020-11-26 07:14:57,@andalasfess Bem km kita ngebadut nolak ruu pks dan mengatasnamakan mahasiswa unand meanwhile di bem fakultas lain berpendapat sebaliknya malahan mahasiswa hukum pada dukung ruu pks. 🤡🤡🤡
744,1331858658083237889,502802440,Life sucks let's party.,nozleep,"Kota Serang, Banten",2012-02-25 10:19:00,878,317,False,2020-11-26 07:13:43,@m_arifhendra padahal fathur dari organisasi serupa dan dia juga menolak RUU PKS 😌
745,1331858377618571264,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 07:12:36,"[BREAKING] ""Kami berharap Baleg @DPR_RI  memasukkan RUU PKS pada Prolegnas 2021. DPR harus menangkap kegelisahan masyarakat terhadap kekerasan seksual. Kita perlu undang-undang yang kuat agar kita semua terjaga dari kekerasan seksual."" kata Usman."
746,1331856391607250945,1009307977587699713,catmommy,blakofie,High Place,2018-06-20 05:32:28,11,105,False,2020-11-26 07:04:43,@m_arifhendra @tubirfess Ha gimana? Pegiat feminis malah mendukung disahkannya RUU PKS. Masnya yakin ga salah RUU?
747,1331855326799302658,1328936604518453248,Re(Union),ReUnion53602835,,2020-11-18 05:42:43,15,30,False,2020-11-26 07:00:29,"@andalasfess halo ! kalau mau draft nya bisa di cari di google ""RUU - PKS DPR. go "" itu  langsung ke pdf nya

tapi kalau menurut kamu kamu masih awam mungkin mau yang lebih mudah di cerna halaman bisa check account IG 
Whatisupindonesia dan lentera_id tinggal scroll aja hopes it help :)"
748,1331853720401760256,502802440,Life sucks let's party.,nozleep,"Kota Serang, Banten",2012-02-25 10:19:00,878,317,False,2020-11-26 06:54:06,"@m_arifhendra hmm 😌😌😌 artikel 2019 tp aku baru tau kalo di Solo ada aksi ini, pantes pas #BengawanMelawan itu RUU PKS ga jadi tuntutan"
749,1331853302573592576,1229266613985136641,choosen one,pang_ori,,2020-02-17 04:49:44,4,42,False,2020-11-26 06:52:26,@VICE_ID RUU PKS dulu goblok
750,1331852601642532867,1850673194,Tari,Tryanautari,"Kota Padang, Sumatera Barat",2013-09-10 07:14:02,412,283,False,2020-11-26 06:49:39,@andalasfess Heboh berawal dri bem memposting di akunnya di instagram mengenai penolakan ruu pks
751,1331850640579063809,1135681263702904832,Name cannot be blank,penguasalaot,Unknown,2019-06-03 22:54:47,100,120,False,2020-11-26 06:41:51,@VICE_ID RUU PKS AJA DULU DI SAH IN
752,1331850122498510848,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 06:39:48,"[BREAKING] ""Kami kembali mengingatkan pentingnya pengesahan RUU PKS kepada @DPR_RI dan Pak Supratman selaku Ketua Baleg DPR yang hadir hari ini. Dua hari yang lalu, Panja Prolegnas menyampaikan RUU PKS berada dalam 38 RUU usulan DPR untuk Prolegnas 2021."""
753,1331850115699490818,1235464771333279745,unandfess | on,andalasfess,"Kota Padang, Sumatera Barat",2020-03-05 07:18:57,4551,486,False,2020-11-26 06:39:46,"Uaf! Uda uni kawan-kawan, buliah agiah wak referensi utk kenal RUU PKS ko? Makasih sebelumnyo uda uni kawan2"
754,1331850072636604416,1572537546,Dewa Yasmine,DewaYasmin,,2013-07-06 11:18:14,281,96,False,2020-11-26 06:39:36,@tirta_hudhi RUU PKS harus segera di sahkan!!!!
755,1331849619450392576,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 06:37:48,"[BREAKING] ""Masih banyak lagi kasus kekerasan seksual yang dilakukan sipil, dan bahkan melibatkan pejabat, aparat sebagai pelaku, tanpa keadilan untuk para korban. Pengesahan RUU PKS adalah keputusan negara yang mendesak untuk diprioritaskan."""
756,1331849287542603776,1048230249387896834,Alif Duta,AlifDutaH,di bawah kuasa tirani,2018-10-05 15:15:41,104,223,False,2020-11-26 06:36:29,"@chaerunisadinda RUU PKS tidak ""adak basandi syarak, syarak basandi kitabullah"""
757,1331847533836976128,2593330922,abcd,abdissallam,Indonesia,2014-06-28 16:19:03,266,289,False,2020-11-26 06:29:31,"@bemkmunand Satu2nya partai yg secara tegas menolak ruu pks di senayan adalah pks, #SahkanRUUPKS , jangan bawa2 nama unand, malu we. Korban udah banyak solusi kanda apaan"
758,1331844980223086594,190600779,BEM KM UNAND,bemkmunand,Padang,2010-09-14 11:08:01,11430,159,False,2020-11-26 06:19:22,"https://t.co/HFHg2ja6YS

Kajian Tolak RUU P-KS"
759,1331844922668773378,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 06:19:08,"[BREAKING] Usman Hamid, Direktur Eksekutif @amnestyindo: ""Memperingati 16 hari anti kekerasan terhadap perempuan, kami ingin menyerahkan 3.352 surat PENA untuk dukung pengesahan RUU PKS kepada Baleg DPR, sebagai wujud keresahan kolektif publik terhadap kekerasan seksual."""
760,1331844067550842881,2593330922,abcd,abdissallam,Indonesia,2014-06-28 16:19:03,266,289,False,2020-11-26 06:15:44,"Kritikan itu boleh, malahan bagus, tapi kalo udah keluar subtansi, dan sampe menolak ruu pks, logika nya ga masuk , *satu2nya partai disenayan yg tegas menolak adalah partai pks #SahkanRUUPKS 
#sayabukanBEMKMUNAND"
761,1331841694111678464,1093807142774091777,panggil aja sayang,Noeldd1,,2019-02-08 09:41:59,104,196,False,2020-11-26 06:06:18,gais kalian setuju ga klo ruu pks di sahkan?
762,1331840630729756672,842678935817142272,Amnesty International Indonesia,amnestyindo,"Jakarta, Indonesia",2017-03-17 10:08:09,32550,163,False,2020-11-26 06:02:05,"[BREAKING] Audiensi Virtual PENA:Pesan Perubahan 'Segera Sahkan RUU PKS' akan segera dimulai. 
Daftarkan dirimu di https://t.co/1uA5YKqSQC. https://t.co/bNAbJBj7Ku"
763,1331840383320428545,721594081,tia hadid,yayayeah_,earth,2012-07-28 05:49:20,406,82,False,2020-11-26 06:01:06,"@VICE_ID makin kesini makin aneh, ya gak sih?
ruu pks aja gimana bapak/ibu?"
764,1331839909485658116,2913552072,kartika,kartiikasd,Indonesia,2014-11-29 10:12:44,98,74,False,2020-11-26 05:59:13,GUE ANAK UNAND DAN GUE MENDESAK UNTUK SAH KAN RUU PKS!!!!! https://t.co/NYj7sk6JU2
765,1331839151457464320,216640816,clown,ihsanrisniawan,plat AB,2010-11-17 09:49:22,234,228,False,2020-11-26 05:56:12,"@tirta_hudhi dpr lg ngurusi ruu mempersulit anak dibawah 17thn punya sosmed. dulu katanya ruu pks sulit

https://t.co/7AqHARvTGC"
766,1331837792104579073,1086047659054399488,hermione ginger🥨,fawdiefy,,2019-01-17 23:48:34,155,568,False,2020-11-26 05:50:48,"@m_arifhendra @tubirfess Loh gimana si? Feminis kan dukung ruu pks '-', yang ditolak dulu tuh rkuhp bukan ruu pks................. debat gmn maksudnya"
767,1331837362167447553,1026859072992079872,ꦆꦫ​ꦒꦸꦱꦿꦶꦪꦤ,proletarrrrrrr,Palung Mariana,2018-08-07 15:54:15,167,575,False,2020-11-26 05:49:06,@tirta_hudhi Ruu PKS tolong 😭
768,1331837191727710209,748741723,cincin💎,sayangnanatitik,Indonesia,2012-08-10 06:07:40,163,177,False,2020-11-26 05:48:25,"Makanya kita butuh RUU PKS disahkan, kita sama republik korea merdeka cuma beda hari tapi kita ketinggalan jauh dr berbagai aspek https://t.co/xromVt5jca"
769,1331836633394548738,1242405920421769216,NCT Dolls,NCT_dollss,27. she/her. NCTzen.,2020-03-24 11:00:59,9,28,False,2020-11-26 05:46:12,"@m_arifhendra @tubirfess i lost at that ""mendukung RUU PKS = mendukung patriarki"" ( .____.)

yang kaga paham sama RUU PKS siapa ini sjsjzjzhzhzhjsjsjsksns zzzzzz 😑"
770,1331836167231160320,2451472544,Vira ᴸ¹⁴⁸⁵ X-EXO-L 🔥,vira_Dyanti,indonesia,2014-04-18 14:48:22,224,857,False,2020-11-26 05:44:21,"@tubirfess Hidup perempuan Indonesia manakah yang engkau sebut wahai anak muda ?
Ngakunya bela perempuan, tapi malah dukung tolak ruu pks. SAKIT LO!"
771,1331834983602810883,369978686,ungkaian,melepassimpul,imagination,2011-09-08 08:08:07,506,575,False,2020-11-26 05:39:39,"@tirta_hudhi Udah saatnya lu ikut kampanye sahkan RUU PKS, Dok"
772,1331834819995525126,1235464771333279745,unandfess | on,andalasfess,"Kota Padang, Sumatera Barat",2020-03-05 07:18:57,4551,486,False,2020-11-26 05:39:00,"Uaf!
Aku bagian dari unand, dan aku PRO AGAR RUU PKS DISAHKAN hihi"
773,1331834572288364544,1054896110,Akun beli,berubeliakun,Indonesia,2013-01-02 11:48:18,420,252,False,2020-11-26 05:38:00,yah ribut dong di grup demisioner bem ft soal pernyataan sikap bem ft yang bilang nolak RUU PKS. duhhhh
774,1331834571726286849,1283615156761538560,Namaku,Choose_myname,,2020-07-16 04:11:38,4,40,False,2020-11-26 05:38:00,"@Azzfadella @tubirfess Ketik aja ""ruu pks"" draftnya pdf 64 slides dari web dpr"
775,1331829456697057280,2500516319,dita,aquwariyus,,2014-04-21 21:55:52,867,825,False,2020-11-26 05:17:41,@m_arifhendra @tubirfess pendukung patriarki krn mendukung ruu pks? kokk..
776,1331829371242381312,1137227060416356352,Arief Setiawan II,Nitro_Foxit,"Kota Tangerang, Banten",2019-06-08 05:17:14,75,249,False,2020-11-26 05:17:20,"@wortelnim Pdhl LGBT di kubu penolak RUU PKS ada &amp; nyata, ini contohnya by @faizalassegaf: https://t.co/a8us1AzMXv"
777,1331828585649192960,133900740,Espresso Hunter,m_arifhendra,,2010-04-16 23:23:46,218,126,False,2020-11-26 05:14:13,"@skayangku @tubirfess Iya begitulah. Jgn cm cari euforianya doang. Dibanding demo yg terakhir ttg Omnibus Law, demo RUU KUHP dan PKS tahun lalu yg paling banyak ngaconya, parahnya demo itu pula yg paling rame. Wkwk"
778,1331828444880011265,1064338070676267008,Russelll's,eleceeed,,2018-11-19 02:02:25,119,258,False,2020-11-26 05:13:40,"@tubirfess Gimana si, katanya hidup perempuan indonesia tapi kok tolak ruu pks wkwkwk 😂"
779,1331828177287532546,1137227060416356352,Arief Setiawan II,Nitro_Foxit,"Kota Tangerang, Banten",2019-06-08 05:17:14,75,249,False,2020-11-26 05:12:36,@penguinbabeee @BySuccubus @VerusQuaesitor @tubirfess Halah bilang aja @DPPFPI_ID menolak RUU PKS krn takut imam besarnya dijerat!
780,1331827966351790080,1137227060416356352,Arief Setiawan II,Nitro_Foxit,"Kota Tangerang, Banten",2019-06-08 05:17:14,75,249,False,2020-11-26 05:11:46,"@penguinbabeee @BySuccubus @VerusQuaesitor @tubirfess LGBT itu orientasi seksual, skrg @DPPFPI_ID yg menolak RUU PKS &amp; menganggap LGBT itu kejahatan seksual udh digertak berkali2. Pangdam jaya, pangdam Siliwangi, Kapolda metro jaya, panglima TNI, &amp; eks KSAU"
781,1331827883921141760,1227994684724695040,panggil wortel 🔪,wortelnim,,2020-02-13 16:35:40,684,554,False,2020-11-26 05:11:26,"Hayolo mmps masuk tubir. Kating ku adalah salah satu aktivis penolak RUU PKS, argumennya RUU PKS telah disusupi paham feminis yang liberal dan kebarat-baratan sehingga tidak sesuai dgn nilai agama ***** 

Hal yg bikin mereka gencar nolak: nanti LGBT disahkan 💀💀💀💀 https://t.co/D8NJXGvHRE"
782,1331827406118678528,1204786684732178432,✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️✖️,bidjibungamthr,,2019-12-11 15:35:10,103,32,False,2020-11-26 05:09:32,@memefess yg nyuruh ngesahin RUU PKS pas ada kasus di sindikasi pada diem wae ngerasa pelaku dilindungi pfftttt
783,1331826961715400707,1152826416091635712,Ra .,Azzfadella,"Kota Bandung, Jawa Barat",2019-07-21 06:23:30,74,101,False,2020-11-26 05:07:46,"@tubirfess Ada yang punya bahan bacaan tentang RUU PKS ? draftnya atau yg sudah diringkas, atau thread jg boleh.. di google terlalu bertebaran aku bingung heheh, makasih sblmnya"
784,1331826757242998784,248492388,Anisa Bella Pratiwi,refoxa79,"Sukoharjo, Central Java",2011-02-07 03:26:05,321,268,False,2020-11-26 05:06:57,"@m_arifhendra @tubirfess Prasaan akun akun feminis di ig mendesak biar RUU PKS cepat disahkan, kenapa dia belok sndiri 😂"
785,1331825508124803076,1521159020,Magdalene,magdaleneid,Jakarta,2013-06-16 04:16:07,70434,332,True,2020-11-26 05:01:59,"Selain mempertajam berbagai poin tindak pidana kekerasan seksual, draf RUU PKS yang baru juga memperjelas serta memperluas pembahasan hak-hak korban dalam pemulihan dan pengawasan proses peradilan korban.

https://t.co/J2Iu1x7k0a - Siti Parhani #terkini #SahkanRUUPKS"
786,1331825013599584257,887275713849511936,Haii,skayangku,,2017-07-18 11:39:49,26,214,False,2020-11-26 05:00:02,@m_arifhendra @tubirfess Setau gw yang dilarang pulang malam tuh ada nya di RUU KUHP ya bukan di RUU PKS?
787,1331823697791893504,1086903391245090816,👀,penguinbabeee,Nowhere,2019-01-20 08:28:56,931,673,False,2020-11-26 04:54:48,"@BySuccubus @VerusQuaesitor @tubirfess Intinya kalau dari yang kontra RUU PKS, salah satunya mereka gak mau RUU PKS bahas soal pemaksaan doang, tapi harus ada kriminalisasi LGBT walau sama2 mau karena LGBT adalah kejahatan seksual berpotensi untuk memperkosa anak2"
788,1331822595633598465,1315268050573164544,kiwkiw,utakeloo,,2020-10-11 12:28:43,2,21,False,2020-11-26 04:50:25,"@m_arifhendra @Nitro_Foxit @gosahkeponapa @tubirfess @HabibRizieq_ID @DPR_RI Bang saya dm ya, saya mau tanya tanya tentang RUU pks"
